song_name,artist,deezer_url,year,notes
My Valentine,Paul McCartney,https://www.deezer.com/track/16136658,2012,
Con Te Partirò (Original Italian Version),Andrea Bocelli,https://www.deezer.com/track/23895951,1995,
Chariots Of Fire,Vangelis,https://www.deezer.com/track/2521398,1990,
(Sittin On) The Dock Of The Bay,Otis Redding,https://www.deezer.com/track/65913177,1989,
Cherish,Madonna,https://www.deezer.com/track/66374250,1989,
Frozen,Madonna,https://www.deezer.com/track/4209669,1998,
Feel Good Inc.,Gorillaz,https://www.deezer.com/track/3129407,2005,
Reet Petite,Jackie Wilson,https://www.deezer.com/track/3653713,1989,
The Boys Of Summer,Don Henley,https://www.deezer.com/track/3977905,1984,
Whole Lotta Love,Led Zeppelin,https://www.deezer.com/track/3579281,1981,
Communication Breakdown,Led Zeppelin,https://www.deezer.com/track/3579278,1986,
Babe I'm Gonna Leave You,Led Zeppelin,https://www.deezer.com/track/3579273,1989,
Stairway To Heaven,Led Zeppelin,https://www.deezer.com/track/3579303,1981,
Since I've Been Loving You,Led Zeppelin,https://www.deezer.com/track/3579293,1992,
The Rain Song,Led Zeppelin,https://www.deezer.com/track/3579309,1990,
Dreadlock Holiday,10cc,https://www.deezer.com/track/1119013,1978,
Mamma Mia,ABBA,https://www.deezer.com/track/884030,1975,
You Know I'm No Good,Amy Winehouse,https://www.deezer.com/track/908984,2006,
I Just Want To Be Your Everything,Andy Gibb,https://www.deezer.com/track/7571402,1977,
Don't Let Me Be Misunderstood,The Animals,https://www.deezer.com/track/3099470,1975,
Chain of Fools,Aretha Franklin,https://www.deezer.com/track/6409779,1967,
Rock Me Baby,B.B. King,https://www.deezer.com/track/96983232,1964,
Cruel Summer,Bananarama,https://www.deezer.com/track/14278857,1983,
No Sleep Till Brooklyn,Beastie Boys,https://www.deezer.com/track/1085497,1986,
We Didn't Start the Fire,Billy Joel,https://www.deezer.com/track/626123,1989,
Just the Way You Are,Billy Joel,https://www.deezer.com/track/988630,1977,
"Get Outta My Dreams, Get into My Car",Billy Ocean,https://www.deezer.com/track/2486139,1988,
Like a Rolling Stone,Bob Dylan,https://www.deezer.com/track/14477354,1990,
The Times They Are A-Changin',Bob Dylan,https://www.deezer.com/track/15196196,1988,
Mr. Tambourine Man,Bob Dylan,https://www.deezer.com/track/13167146,1988,
Blue Velvet,Bobby Vinton,https://www.deezer.com/track/595121,1987,
Hit That Perfect Beat,Bronski Beat,https://www.deezer.com/track/428692132,1986,
Just What I Needed,The Cars,https://www.deezer.com/track/674643,1978,
Think Twice,Céline Dion,https://www.deezer.com/track/13816092,1994,
Ain't Nobody,Chaka Khan,https://www.deezer.com/track/776220,1988,
You're The Inspiration,Chicago,https://www.deezer.com/track/5157917,1984,
White Room,Cream,https://www.deezer.com/track/1175618,1968,
Up Around The Bend,Creedence Clearwater Revival,https://www.deezer.com/track/3981346,1970,
Private Eyes,Daryl Hall & John Oates,https://www.deezer.com/track/569558,1981,
Black Night,Deep Purple,https://www.deezer.com/track/3130336,1970,
People Are People,Depeche Mode,https://www.deezer.com/track/68514099,1984,
Don't Bring Me Down,Electric Light Orchestra,https://www.deezer.com/track/2680199,1979,
I Can't Stand the Rain,Eruption,https://www.deezer.com/track/4253913,1977,
Jeanny,Falco,https://www.deezer.com/track/638488,1985,
"New York, New York",Frank Sinatra,https://www.deezer.com/track/5554443,1986,
"The Heat Is On (From ""Beverly Hills Cop"" Soundtrack)",Glenn Frey,https://www.deezer.com/track/2233196,1984,
Conga,Gloria Estefan,https://www.deezer.com/track/1016626,1992,
All I Wanna Do Is Make Love To You,Heart,https://www.deezer.com/track/3482138,1990,
Hip To Be Square,Huey Lewis & The News,https://www.deezer.com/track/3121967,1986,
Bonfire Heart,James Blunt,https://www.deezer.com/track/71432801,2013,
1973,James Blunt,https://www.deezer.com/track/3657902,2007,
Mercedes Benz,Janis Joplin,https://www.deezer.com/track/831130,1970,
Summertime,Big Brother & The Holding Company,https://www.deezer.com/track/77234695,1968,
Imagine,Claudio Medeiros Trio,https://www.deezer.com/track/75814281,1971,
Into Your Arms,The Lemonheads,https://www.deezer.com/track/73078255,1992,
American Woman,Lenny Kravitz,https://www.deezer.com/track/3129595,1998,
It Ain't Over 'Til It's Over,Lenny Kravitz,https://www.deezer.com/track/3129592,1988,
Again,Lenny Kravitz,https://www.deezer.com/track/3129591,2000,
Stuck On You,Lionel Richie,https://www.deezer.com/track/918083,1983,
Without You,Mariah Carey,https://www.deezer.com/track/595920,1991,
Let's Get It On,Marvin Gaye,https://www.deezer.com/track/906616,1996,
I'd Do Anything For Love (But I Won't Do That),Meat Loaf,https://www.deezer.com/track/3158172,1993,
Bat Out Of Hell,Meat Loaf,https://www.deezer.com/track/2680198,1977,
Breathe,Midge Ure,https://www.deezer.com/track/1050729,1999,
Madness,Muse,https://www.deezer.com/track/60946207,2010,
Supermassive Black Hole,Muse,https://www.deezer.com/track/3590186,2006,
I Won't Let The Sun Go Down On Me,Nik Kershaw,https://www.deezer.com/track/910264,1983,
In The Air Tonight,Phil Collins,https://www.deezer.com/track/84792111,1982,
Creep,Radiohead,https://www.deezer.com/track/138547415,1993,
Old Before I Die (2004 Mix),Robbie Williams,https://www.deezer.com/track/7261282,1997,
El Condor Pasa (If I Could),Simon & Garfunkel,https://www.deezer.com/track/110090262,1970,
The Sound of Silence,Simon & Garfunkel,https://www.deezer.com/track/7035437,1966,
Tu novia está loca,Semen Up,https://www.deezer.com/track/3870293,1987,
Lo Estás Haciendo Muy Bien,Semen Up,https://www.deezer.com/track/78162871,1985,
La Máquina,Semen Up,https://www.deezer.com/track/78162873,1985,
We Built This City,Starship,https://www.deezer.com/track/66141689,1986,
Desert Rose,Sting,https://www.deezer.com/track/2193546,1999,
The Boys Are Back In Town,Thin Lizzy,https://www.deezer.com/track/4255654,1976,
Whiskey In The Jar,Thin Lizzy,https://www.deezer.com/track/2125354,1972,
Nutbush City Limits,Ike and Tina Turner,https://www.deezer.com/track/3120273,1973,
We're Not Gonna Take It,Twisted Sister,https://www.deezer.com/track/3906972,1984,
Last Christmas,Wham!,https://www.deezer.com/track/1036586,1984,
Feliz Navidad,José Feliciano,https://www.deezer.com/track/2483213,1970,
I Shot The Sheriff,Eric Clapton,https://www.deezer.com/track/920186,1992,
Black Dog,Led Zeppelin,https://www.deezer.com/track/3579300,1980,
Rock And Roll,Led Zeppelin,https://www.deezer.com/track/3579301,1981,
Sweet Sir Galahad,Joan Baez,https://www.deezer.com/track/3507575,1970,
Ho Hey,The Lumineers,https://www.deezer.com/track/66315598,2011,
This Love,Maroon 5,https://www.deezer.com/track/913891,2003,
Only You,Yazoo,https://www.deezer.com/track/143039094,1982,
Blue Suede Shoes,Elvis Presley,https://www.deezer.com/track/62874165,1988,
All My Life,Foo Fighters,https://www.deezer.com/track/4311594,2002,
Hope There's Someone,Antony & The Johnsons,https://www.deezer.com/track/946031,2004,
Shadow Play,Rory Gallagher,https://www.deezer.com/track/71598524,1978,
Neverending Story (Re.-Rec.),Limahl,https://www.deezer.com/track/88923243,1984,
Disco 2000,Pulp,https://www.deezer.com/track/910079,1995,
Patience,Take That,https://www.deezer.com/track/929558,2006,
Real Wild Child (Wild One),Iggy Pop,https://www.deezer.com/track/907723,1986,
The Lion Sleeps Tonight (Wimoweh),The Tokens,https://www.deezer.com/track/550298,1998,
Baby Love,The Supremes,https://www.deezer.com/track/1182509,1965,
Quiero Besarte,Tequila,https://www.deezer.com/track/1022058,1979,
Can't Take My Eyes off You,Frankie Valli,https://www.deezer.com/track/725689,1967,
Always On The Run,Lenny Kravitz,https://www.deezer.com/track/3129597,1988,
Surfing with the Alien,Joe Satriani,https://www.deezer.com/track/7511842,1987,
La Vie en rose,Edith Piaf,https://www.deezer.com/track/3129926,1946,
Summer Nights (From “Grease” Soundtrack),John Travolta,https://www.deezer.com/track/1143345,1978,
You're Still The One,Shania Twain,https://www.deezer.com/track/2237135,1998,
Imitation Of Life,R.E.M.,https://www.deezer.com/track/121921588,2001,
Samurai,Michael Cretu,https://www.deezer.com/track/61103776,1985,
Paradise,Sade,https://www.deezer.com/track/15624920,1988,
Crush,Jennifer Paige,https://www.deezer.com/track/17073833,1998,
Diamonds And Rust,Joan Baez,https://www.deezer.com/track/1126676,1976,
Great Balls Of Fire,Jerry Lee Lewis,https://www.deezer.com/track/2298341,1964,
When the Rain Begins to Fall,Jermaine Jackson,https://www.deezer.com/track/4311056,1984,
Wishing Well,Sananda Maitreya,https://www.deezer.com/track/542019,1987,
Here Comes the Hotstepper,Ini Kamoze,https://www.deezer.com/track/90630535,1995,
La Isla Bonita,Madonna,https://www.deezer.com/track/4209659,1987,
Who's That Girl,Madonna,https://www.deezer.com/track/4209667,1987,
Why Can't We Be Friends,Smash Mouth,https://www.deezer.com/track/917723,1999,
Sweet Love,Anita Baker,https://www.deezer.com/track/717534,1986,
Palomitas de maíz,Los Pekenikes,https://www.deezer.com/track/7725068,1972,
Me acordé de ti,Fito y Fitipaldis,https://www.deezer.com/track/7841652,2003,
Chica de ayer,Nacha Pop,https://www.deezer.com/track/3232164,1980,
Cien gaviotas,Duncan Dhu,https://www.deezer.com/track/3871594,1986,
Young at Heart,The Bluebells,https://www.deezer.com/track/429342552,1993,
What Can I Do,The Corrs,https://www.deezer.com/track/676149,1998,
Breathless,The Corrs,https://www.deezer.com/track/661620,2000,
D.I.S.C.O (English Version),Ottawan,https://www.deezer.com/track/13025860,1979,
Some Might Say,Oasis,https://www.deezer.com/track/74173006,1995,
Ayo Technology,Milow,https://www.deezer.com/track/62694982,2008,
Apologize,Timbaland,https://www.deezer.com/track/908951,2007,
Mishale,Andru Donalds,https://www.deezer.com/track/3130724,1994,
Theme from S'Express (Overture),S'Express,https://www.deezer.com/track/7365479,1998,
Pray,Tina Cousins,https://www.deezer.com/track/7721762,1997,
All The Things She Said,t.A.T.u.,https://www.deezer.com/track/884756,2002,
Buffalo Soldier,Bob Marley & The Wailers,https://www.deezer.com/track/1151566,1983,
Let The River Run,Judith Doralice,https://www.deezer.com/track/4861836,1986,
The Man Who Can't Be Moved,The Script,https://www.deezer.com/track/2103588,2008,
All I Wanna Do,Sheryl Crow,https://www.deezer.com/track/922014,1994,
Tren Al Sur,Los Prisioneros,https://www.deezer.com/track/3198684,1990,
Por el Bulevar de los Sueños Rotos,Joaquín Sabina,https://www.deezer.com/track/1043670,1994,
Princesa (feat. Viceversa),Joaquin Sabina Y Viceversa,https://www.deezer.com/track/986834,1989,
Beggin',Madcon,https://www.deezer.com/track/9992401,2007,
Girls & Boys,Blur,https://www.deezer.com/track/3102138,1994,
Hall of Fame,The Script,https://www.deezer.com/track/453065292,2012,
How to Save a Life,The Fray,https://www.deezer.com/track/7674865,2005,
Chasing Cars,Snow Patrol,https://www.deezer.com/track/1184425,2006,
Johnny And Mary,Robert Palmer,https://www.deezer.com/track/909601,1981,
(They Long To Be) Close To You,Carpenters,https://www.deezer.com/track/2964244,1970,
Need You Now,Lady A,https://www.deezer.com/track/5902858,2009,
Man in the Box,Alice In Chains,https://www.deezer.com/track/15178276,1991,
No Excuses,Alice In Chains,https://www.deezer.com/track/833716,1994,
Nutshell,Alice In Chains,https://www.deezer.com/track/1038552,1994,
Wake Me up When September Ends,Green Day,https://www.deezer.com/track/773430,2004,
Boulevard of Broken Dreams,Green Day,https://www.deezer.com/track/6611231,2004,
The Sign,Ace of Base,https://www.deezer.com/track/19271661,1993,
Beautiful,Christina Aguilera,https://www.deezer.com/track/602339,2002,
Better in Time,Leona Lewis,https://www.deezer.com/track/10157599,2008,
Whatever,Oasis,https://www.deezer.com/track/74173067,1993,
One & One,DJ Roberto,https://www.deezer.com/track/46372221,1996,
You Give Me Something,James Morrison,https://www.deezer.com/track/929557,2006,
Girl on Fire,Alicia Keys,https://www.deezer.com/track/61542462,2012,
Amanda,Boston,https://www.deezer.com/track/2526491,1988,
Remember The Time,Michael Jackson,https://www.deezer.com/track/619921,1991,
Crying,Roy Orbison,https://www.deezer.com/track/3568042,1985,
Blue (Da Ba Dee) (DJ Ponte Ice Pop Radio),Eiffel 65,https://www.deezer.com/track/89629717,1999,
Lovefool,The Cardigans,https://www.deezer.com/track/910474,1996,
I Feel Love,Donna Summer,https://www.deezer.com/track/1175274,1978,
I Say a Little Prayer (LP Version),Diana King,https://www.deezer.com/track/7453542,1997,
That Don't Impress Me Much,Shania Twain,https://www.deezer.com/track/2237137,1997,
I Like The Way,Bodyrockers,https://www.deezer.com/track/14620177,2005,
Trouble,Coldplay,https://www.deezer.com/track/3128097,2000,
The Way to Your Heart,Soulsister,https://www.deezer.com/track/3265207,1989,
Long Train Runnin',Traks,https://www.deezer.com/track/67451420,1989,
Get the Party Started,P!nk,https://www.deezer.com/track/4097346,2001,
Boogie Wonderland (with The Emotions),"Earth, Wind & Fire",https://www.deezer.com/track/549955,2005,
Land of 1000 Dances,Wilson Pickett,https://www.deezer.com/track/764317,1966,
"Suerte (Whenever, Wherever)",Shakira,https://www.deezer.com/track/15212551,2001,
"Te Aviso, Te Anuncio (Tango)",Shakira,https://www.deezer.com/track/15209465,2001,
Can't Fight The Moonlight,LeAnn Rimes,https://www.deezer.com/track/75779409,2000,
Broken Strings,Nelly Furtado,https://www.deezer.com/track/7562989,2008,
All Good Things (Come To An End),Nelly Furtado,https://www.deezer.com/track/1151152,2006,
Passion,La Fleur,https://www.deezer.com/track/61689474,1997,
Sixty-Nine,Brooklyn Express,https://www.deezer.com/track/61096902,1981,
Blue Monday,New Order,https://www.deezer.com/track/15106753,1988,
Hymn,Ultravox,https://www.deezer.com/track/130463720,1982,
Left Outside Alone,Anastacia,https://www.deezer.com/track/638407,2004,
Single Ladies (Put a Ring on It),Beyoncé,https://www.deezer.com/track/2485118,2008,
What You're Proposing,Status Quo,https://www.deezer.com/track/1559822,1977,
Kingston Town,UB40,https://www.deezer.com/track/3129569,1990,
The One And Only,Chesney Hawkes,https://www.deezer.com/track/10426809,1991,
Give It Up,Steve Miller Band,https://www.deezer.com/track/93011800,1982,
What You're Made Of,Lucie Silvas,https://www.deezer.com/track/1102666,2004,
Brown Eyed Girl,Van Morrison,https://www.deezer.com/track/106451622,1990,
Promised Land,Joe Smooth,https://www.deezer.com/track/524060272,1987,
Winelight,"Grover Washington, Jr.",https://www.deezer.com/track/3085247,1980,
Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",https://www.deezer.com/track/3085246,1981,
Arthur's Theme (Best That You Can Do),Christopher Cross,https://www.deezer.com/track/3872734,1981,
Heaven and Hell,C.C. Catch,https://www.deezer.com/track/61504419,1990,
Roll With It,Steve Winwood,https://www.deezer.com/track/3259841,1988,
Reunited,Peaches & Herb,https://www.deezer.com/track/906617,1981,
The Breaks,Kurtis Blow,https://www.deezer.com/track/4256183,1983,
Ride Like the Wind,Christopher Cross,https://www.deezer.com/track/765436,1979,
Streetwalkin' (Edit),Shakatak,https://www.deezer.com/track/7508767,1981,
Invitations (Radio Mix),Shakatak,https://www.deezer.com/track/138275673,1982,
Twisting By The Pool,Dire Straits,https://www.deezer.com/track/2504639,1982,
Don't Stop,Fleetwood Mac,https://www.deezer.com/track/664438,1977,
Will You Miss Me,The Notting Hillbillies,https://www.deezer.com/track/2436709,1990,
High On Emotion,Chris De Burgh,https://www.deezer.com/track/1158212,1984,
I Swear,All-4-One,https://www.deezer.com/track/372404931,1994,
Nothing's Gonna Change My Love for You,George Benson,https://www.deezer.com/track/6635053,1985,
Love Will Tear Us Apart,Joy Division,https://www.deezer.com/track/797434,1981,
Somewhere Over The Rainbow,The Hit Nation,https://www.deezer.com/track/3644905,1939,
Send Me An Angel '89,Real Life,https://www.deezer.com/track/75782734,1988,
Runaway,Bon Jovi,https://www.deezer.com/track/7332951,1987,
Tarzan Boy,Baltimora,https://www.deezer.com/track/7564123,1984,
"De Do Do Do, De Da Da Da",The Police,https://www.deezer.com/track/2525870,1980,
Jingo,Santana,https://www.deezer.com/track/956763,1972,
Evil Ways,Santana,https://www.deezer.com/track/68928943,1974,
Soul Sacrifice,Santana,https://www.deezer.com/track/549944,1992,
Wipeout (feat. The Beach Boys),Fat Boys,https://www.deezer.com/track/5900371,1987,
Total Eclipse of the Heart,Bonnie Tyler,https://www.deezer.com/track/4253027,1983,
Make A Circuit With Me,The Polecats,https://www.deezer.com/track/1355393,1996,
Diamonds Are A Girls Best Friend (Swing Cats Mix),Marilyn Monroe,https://www.deezer.com/track/1681528,1953,
Computer Age (Push the Button),Newcleus,https://www.deezer.com/track/11684059,1984,
Jam On Revenge (The Wikki Wikki Song),Newcleus,https://www.deezer.com/track/11684063,1983,
Big Girls Don't Cry (Personal),Fergie,https://www.deezer.com/track/882296,2007,
Wherever You Will Go,The Calling,https://www.deezer.com/track/573437,2001,
99 Luftballons,Nena,https://www.deezer.com/track/639454172,1983,
Ghostbusters,Ray Parker Jr.,https://www.deezer.com/track/537516,1984,
Rasputin,Boney M.,https://www.deezer.com/track/1052462,1978,
Daddy Cool,Boney M.,https://www.deezer.com/track/364951,1976,
Stop,Sam Brown,https://www.deezer.com/track/1173523,1988,
I Will Love Again,Lara Fabian,https://www.deezer.com/track/15175530,1999,
Just Hold Me,Maria Mena,https://www.deezer.com/track/14887269,2005,
Somethin' Stupid,Robbie Williams,https://www.deezer.com/track/3097475,2001,
When Your Heart Is Weak,Cock Robin,https://www.deezer.com/track/895045,1985,
For What It's Worth,Buffalo Springfield,https://www.deezer.com/track/3586842,1967,
Trouble,Elvis Presley,https://www.deezer.com/track/62874236,1985,
A Good Heart,Feargal Sharkey,https://www.deezer.com/track/3156940,1986,
Enola Gay,Orchestral Manoeuvres In The Dark,https://www.deezer.com/track/3153778,1980,
Fall At Your Feet,Crowded House,https://www.deezer.com/track/3123900,1992,
Driver's Seat,Sniff 'N' The Tears,https://www.deezer.com/track/63158017,1978,
Roll over Beethoven,Electric Light Orchestra,https://www.deezer.com/track/5639398,1973,
Happy Hour,The Housemartins,https://www.deezer.com/track/908760,1986,
Crash,The Primitives,https://www.deezer.com/track/571889,1988,
High,Lighthouse Family,https://www.deezer.com/track/4668258,1997,
If You Tolerate This Your Children Will Be Next,Manic Street Preachers,https://www.deezer.com/track/556031,1998,
Earth Song,Michael Jackson,https://www.deezer.com/track/8164645,1995,
Orinoco Flow,Enya,https://www.deezer.com/track/706282,1988,
Shut Up,The Black Eyed Peas,https://www.deezer.com/track/2264730,2003,
Smile,Lily Allen,https://www.deezer.com/track/3153912,2006,
King Creole,Elvis Presley,https://www.deezer.com/track/62874243,1981,
Word Up,Cameo,https://www.deezer.com/track/907924,1986,
Our Darkness,Anne Clark,https://www.deezer.com/track/3382863,1984,
Japanese Boy,Aneka,https://www.deezer.com/track/6162649,1981,
Rock and Roll Girls,John Fogerty,https://www.deezer.com/track/425013162,1985,
Maria Maria (feat. The Product G&B),Santana,https://www.deezer.com/track/3958522,2025,
Mambo No. 5 (a Little Bit of...),Lou Bega,https://www.deezer.com/track/434625962,1999,
Freedom,Wham!,https://www.deezer.com/track/14525087,1984,
Europa (Earth's Cry Heaven's Smile),Santana,https://www.deezer.com/track/2204836,1976,
Flor d'Luna (Moonflower),Santana,https://www.deezer.com/track/15697506,1977,
I Love You Much Too Much (Album Verision),Santana,https://www.deezer.com/track/627154,1974,
You May Be Right,Billy Joel,https://www.deezer.com/track/625741,1980,
Whip It,Devo,https://www.deezer.com/track/3125441,1980,
When You're In Love With A Beautiful Woman,Dr. Hook,https://www.deezer.com/track/3093462,1988,
Me And Mrs. Jones,Billy Paul,https://www.deezer.com/track/580783,1974,
Larger Than Life,Backstreet Boys,https://www.deezer.com/track/13141169,1999,
Falling Stars,Sunset Strippers,https://www.deezer.com/track/604781,2005,
Insomnia,Faithless,https://www.deezer.com/track/4763114,1995,
"Hooray! Hooray! It's a Holi-Holiday (7"" Version)",Boney M.,https://www.deezer.com/track/365014,1979,
Party All the Time,Eddie Murphy,https://www.deezer.com/track/5318659,1985,
"More, More, More",Andrea True Connection,https://www.deezer.com/track/1993710,1975,
Good Times,Chic,https://www.deezer.com/track/3616131,1989,
Rock Lobster,The B-52's,https://www.deezer.com/track/2241885,1979,
Love Shack (Edit),The B-52's,https://www.deezer.com/track/3819055,1989,
Woman In Love,Barbra Streisand,https://www.deezer.com/track/625398,1980,
Memory,Barbra Streisand,https://www.deezer.com/track/63890619,1980,
"Evergreen (Love Theme from ""A Star Is Born"")",Barbra Streisand,https://www.deezer.com/track/626043,1976,
School's Out,Alice Cooper,https://www.deezer.com/track/730866,1972,
Poison,Alice Cooper,https://www.deezer.com/track/542003,1989,
Put Your Head On My Shoulder,Paul Anka,https://www.deezer.com/track/967077,1982,
If You Could Read My Mind,Gordon Lightfoot,https://www.deezer.com/track/728709,1970,
Samba Pa Ti,Santana,https://www.deezer.com/track/10023412,1975,
Rock the Boat,The Hues Corporation,https://www.deezer.com/track/128548437,1988,
T.S.O.P. (The Sound of Philadelphia) (feat. The Three Degrees),MFSB,https://www.deezer.com/track/858710,1974,
We Are Young (feat. Janelle Monáe),Fun.,https://www.deezer.com/track/13975778,2011,
Dance Little Lady Dance,Tina Charles,https://www.deezer.com/track/4253921,1992,
I Only Wanna Be With You,Bay City Rollers,https://www.deezer.com/track/4894108,1976,
"Shake Your Booty (Shake, Shake, Shake)",KC & The Sunshine Band,https://www.deezer.com/track/15060237,2024,
Ella Elle L A,Kate Ryan,https://www.deezer.com/track/884135,2008,
Hung Up,Madonna,https://www.deezer.com/track/679217,2005,
Sorry,Madonna,https://www.deezer.com/track/676066,2005,
Hurts So Good,John Mellencamp,https://www.deezer.com/track/2512462,1982,
Jack & Diane,John Mellencamp,https://www.deezer.com/track/2512463,1987,
Goodbye to You,Scandal,https://www.deezer.com/track/13816274,1982,
Shake It Up,The Cars,https://www.deezer.com/track/674690,1981,
Mr. Roboto,Styx,https://www.deezer.com/track/952547,1983,
The Search Is Over,Survivor,https://www.deezer.com/track/585272,1984,
Born To Run,Bruce Springsteen,https://www.deezer.com/track/2483915,1984,
Loverboy,Billy Ocean,https://www.deezer.com/track/13707576,1984,
You Keep Me Hangin On,Kim Wilde,https://www.deezer.com/track/587629622,1987,
Open Your Heart,Madonna,https://www.deezer.com/track/664188,1986,
Valerie,Steve Winwood,https://www.deezer.com/track/907799,1992,
Rhythm Is Gonna Get You,Gloria Estefan and Miami Sound Machine,https://www.deezer.com/track/1082662,1987,
New Sensation,INXS,https://www.deezer.com/track/11282929,1987,
Blame It on the Rain,Milli Vanilli,https://www.deezer.com/track/13020397,1989,
I Hate Myself for Loving You,Joan Jett and the Blackhearts,https://www.deezer.com/track/1056068,1988,
My Prerogative,Bobby Brown,https://www.deezer.com/track/7780234,1989,
Rhythm Is A Dancer,Snap!,https://www.deezer.com/track/434215172,1996,
"The Power (7"" Version)",Snap!,https://www.deezer.com/track/5976166,1985,
From Out of Nowhere,Faith No More,https://www.deezer.com/track/3590155,1989,
Epic,Faith No More,https://www.deezer.com/track/3590156,1990,
Iron Man,Black Sabbath,https://www.deezer.com/track/134946510,1992,
Opposites Attract,Paula Abdul,https://www.deezer.com/track/3158295,1988,
Vogue,Madonna,https://www.deezer.com/track/4209617,1990,
Baby Can I Hold You,Tracy Chapman,https://www.deezer.com/track/2271566,1988,
"Aquarius/Let The Sunshine In (The Flesh Failures) (From the Musical ""Hair"")",The 5th Dimension,https://www.deezer.com/track/13186207,1969,
All Together Now,The Farm,https://www.deezer.com/track/140852339,1990,
Emotions,Mariah Carey,https://www.deezer.com/track/1054624,1991,
Entre Dos Aguas,Paco de Lucía,https://www.deezer.com/track/107938586,1973,
Punta Del Faro,Paco de Lucía,https://www.deezer.com/track/80499686,1972,
Come Undone,Duran Duran,https://www.deezer.com/track/3166606,1993,
Angel,Jon Secada,https://www.deezer.com/track/3359661,1992,
Will You Be There (Immortal Version),Michael Jackson,https://www.deezer.com/track/14552222,2011,
Hold My Hand (with Akon),Michael Jackson,https://www.deezer.com/track/65244914,2022,
The River of Dreams,Billy Joel,https://www.deezer.com/track/548676,1993,
More & More (Recall) (Radio Mix),Captain Hollywood,https://www.deezer.com/track/40127641,2008,
Jungle Boogie,Kool & The Gang,https://www.deezer.com/track/928533,1976,
California Blue,Roy Orbison,https://www.deezer.com/track/3570747,1988,
Born Slippy Nuxx,Underworld,https://www.deezer.com/track/433310492,1996,
Crazy,Seal,https://www.deezer.com/track/724415,1990,
Magic,Coldplay,https://www.deezer.com/track/75716617,2014,
Jerk It Out,Caesars,https://www.deezer.com/track/3153209,2002,
"Shake Your Body (Down to the Ground) [From ""This is 40""]",The Jacksons,https://www.deezer.com/track/84963145,1978,
Walk Between Raindrops,Donald Fagen,https://www.deezer.com/track/3858843,1982,
Sorry Seems To Be The Hardest Word,Elton John,https://www.deezer.com/track/1113840,1976,
Je t'aime moi non plus,Serge Gainsbourg,https://www.deezer.com/track/5060616,1969,
Tutti Frutti,Little Richard,https://www.deezer.com/track/892916,1976,
Vamos a la Playa (1983),Righeira,https://www.deezer.com/track/17248775,1983,
Talking In Your Sleep,The Romantics,https://www.deezer.com/track/1030263,1984,
You Get What You Give,New Radicals,https://www.deezer.com/track/908429,1998,
Ai No Corrida,Quincy Jones,https://www.deezer.com/track/16977558,1982,
Maquillaje,Mecano,https://www.deezer.com/track/988858,1982,
Pero a tu lado,Los Secretos,https://www.deezer.com/track/706013,1995,
The Most Beautiful Girl In the World,Pop Royals,https://www.deezer.com/track/97489714,1994,
Twisted Nerve,Bernard Herrmann,https://www.deezer.com/track/3083370,1968,
Green Hornet,Al Hirt,https://www.deezer.com/track/3083374,1966,
Battle Without Honor Or Humanity,Tomoyasu Hotei,https://www.deezer.com/track/3083375,2000,
Woo Hoo,The 5.6.7.8's,https://www.deezer.com/track/3083377,1996,
Goodnight Moon,Shivaree,https://www.deezer.com/track/4091673,1999,
Bang Bang (My Baby Shot Me Down),Nancy Sinatra,https://www.deezer.com/track/3083367,1966,
Somewhere Only We Know,Keane,https://www.deezer.com/track/2317363,2002,
Sing,Travis,https://www.deezer.com/track/118927804,2001,
Killing In the Name,Rage Against the Machine,https://www.deezer.com/track/15177096,1991,
Walking Away,Craig David,https://www.deezer.com/track/143169114,2000,
Rock DJ,Robbie Williams,https://www.deezer.com/track/3102419,2000,
Strong Enough,Cher,https://www.deezer.com/track/786748,1999,
Dov'è l'amore,Cher,https://www.deezer.com/track/786753,1998,
Greased Lightnin' (From “Grease” Soundtrack),John Travolta,https://www.deezer.com/track/1143328,1978,
If I Ever Lose My Faith In You,Sting,https://www.deezer.com/track/922119,1993,
Lovers In The Wind,Roger Hodgson,https://www.deezer.com/track/2319274,1984,
Weather With You,Crowded House,https://www.deezer.com/track/3123902,1991,
"Holding Out for a Hero (From ""Footloose"" Soundtrack)",Bonnie Tyler,https://www.deezer.com/track/899767,1983,
Talk,Coldplay,https://www.deezer.com/track/3106506,2005,
Try a Little Tenderness,Otis Redding,https://www.deezer.com/track/691924,1967,
"A-Ba-Ni-Bi (1978, Israel)",The Eurosingers,https://www.deezer.com/track/17590177,1978,
Baby I Don't Care,Transvision Vamp,https://www.deezer.com/track/2179183,1989,
Don't Wanna Lose You,Gloria Estefan,https://www.deezer.com/track/565058,1989,
Como un burro amarrado en la puerta del baile,El Último de la Fila,https://www.deezer.com/track/354651641,1993,
Pajaros de Barro,Manolo García,https://www.deezer.com/track/988453,1998,
Living On Video,Trans-X,https://www.deezer.com/track/68606985,1983,
Manuel Raquel,Tam Tam Go,https://www.deezer.com/track/815401,1988,
Love Never Felt So Good,Michael Jackson,https://www.deezer.com/track/78213530,2014,
Country House,Blur,https://www.deezer.com/track/3102141,1995,
Chup Chup,Australian Blonde,https://www.deezer.com/track/364390251,1993,
Vincent,Don McLean,https://www.deezer.com/track/3166507,1971,
